Nome: JOAO PESSOA
Codigo Estacao: A320
Latitude: -7.165409
Longitude: -34.815627
Altitude: 33.5
Situacao: Operante
Data Inicial: 2008-01-01
Data Final: 2013-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2011-01-06;31,4;1005,55;22,141667;29;25,795833;23,5;80,833333;63;11;2,85;
2011-01-07;,6;1005,445833;21,045833;30;26,8375;23,8;71,25;55;10,8;2,975;
2011-01-08;0;1005,266667;20,833333;30,4;27,366667;25,5;68;49;9,7;3,025;
2011-01-09;0;1005,216667;21,35;30,3;26,941667;23;71,958333;58;8,1;2,333333;
2011-01-10;0;1005,491667;21,833333;29,9;27,070833;25,1;73,291667;61;9;2,129167;
2011-01-11;1,8;1006,358333;22,566667;30,4;26,55;23,5;79,5;61;8;1,508333;
2011-01-12;5,8;1006,920833;23,241667;30;27,341667;24,8;78,666667;65;8,4;2,2375;
2011-01-13;6,4;1006,6;22,070833;29,8;27,175;24,4;74,083333;60;9,3;2,3375;
2011-01-14;0;1005,4375;20,841667;30;26,670833;25,4;70,875;54;9,8;2,304167;
2011-01-15;0;1004,65;20,9375;30;26,520833;22,8;72,083333;54;7,7;2,104167;
2011-01-16;0;1005,325;21,575;30,7;27,195833;22,9;71,958333;54;8,4;2,020833;
2011-01-17;0;1006,208333;21,7;30,5;27,6125;26;70,5;56;8,6;2,454167;
2011-01-18;0;1005,445833;21,4;31,2;27,170833;23,5;71,208333;55;9,7;2,454167;
2011-01-19;0;1004,129167;22,029167;30,7;26,6375;23,6;76,333333;58;8,7;2;
2011-01-20;67,2;1003,533333;22,258333;29,6;26,033333;22,2;80,333333;64;7,4;1,391667;
2011-01-21;0;1003,191667;22,1125;30;25,8;23,5;80,666667;61;8,3;1,495833;
2011-01-22;15,2;1003,925;22,529167;28,9;25,133333;23;85,833333;68;6,7;1,391667;
2011-01-23;34;1004,945833;22,4375;29,1;25,0625;22,8;85,958333;65;8,5;1,716667;
2011-01-24;5,4;1005,254167;22,033333;29;24,654167;22;85,541667;66;6,4;1,270833;
2011-01-25;3,6;1005,970833;22,033333;29,3;25,358333;22,6;82,416667;63;5,6;1,458333;
2011-01-26;0;1006,541667;22,175;30,6;26,454167;22,5;78,458333;60;9,6;2,070833;
2011-01-27;,8;1006,220833;22,695833;29,8;26,816667;23,8;78,666667;64;9,8;2,316667;
2011-01-28;1,8;1006,691667;21,75;30,2;27,291667;24,9;72,208333;55;8,7;2,3125;
2011-01-29;0;1008,1125;21,9375;30,4;26,85;23;75,291667;58;8,4;2,045833;
2011-01-30;0;1008,145833;22,420833;30,5;27,245833;24;75,208333;60;8,3;2,395833;
2011-01-31;,4;1007,416667;22,0375;30,7;27,304167;23,7;73,583333;56;7,5;1,908333;
2011-02-01;2;1007,258333;22,175;30,3;27,616667;24,8;72,75;54;9,2;2,370833;
2011-02-02;0;1007,35;21,983333;31,1;27,7125;25,5;71,291667;55;8,6;2,25;
2011-02-03;4,4;1006,625;21,979167;30,2;27,395833;23,9;72,916667;60;9,3;2,25;
2011-02-04;0;1005,866667;21,7;30,5;27,9125;25,9;69,291667;54;8,6;2,3625;
2011-02-05;3,4;1005,516667;21,683333;30,2;27,508333;24,7;71,041667;59;8,5;2,320833;
2011-02-06;,4;1006,266667;21,754167;31,2;27,825;24,7;69,833333;57;8,7;2,566667;
2011-02-07;0;1007;21,208333;30,9;28,108333;26,5;66,583333;51;11,3;3,4125;
2011-02-08;0;1007,458333;21,05;31,2;27,908333;26,3;66,708333;50;9,4;2,9875;
2011-02-09;,2;1006,5875;21,65;31;27,479167;23,5;71,541667;47;8,6;2,145833;
2011-02-10;0;1005,741667;21,958333;31;27,941667;26;70,166667;58;9,5;2,633333;
2011-02-11;0;1006,604167;21,7875;31;28,116667;26,5;68,875;56;10,3;3,108333;
2011-02-12;,6;1007,129167;22,470833;31,1;27,920833;25,7;72,666667;58;9,1;2,554167;
2011-02-13;86,4;1007,220833;22,804167;28,6;25,5875;22;84,958333;67;6,2;1,570833;
2011-02-14;10,6;1007,029167;22,633333;30,3;26,804167;22,1;78,875;61;8,3;1,9375;
2011-02-15;,2;1005,870833;22,375;30,5;27,7;26,3;73,125;60;10,1;2,45;
2011-02-16;,4;1006,154167;21,55;30,5;27,279167;23,4;71,75;56;8,4;2,225;
2011-02-17;1,4;1006,541667;21,1625;30,3;26,908333;22,5;71,375;50;8,4;2,0625;
2011-02-18;,4;1006,033333;21,904167;29,9;26,825;23,2;75,166667;60;8,1;1,670833;
2011-02-19;1;1004,9375;22,541667;30,3;27,345833;24,1;75,458333;60;7,4;1,908333;
2011-02-20;1,4;1006,925;22,6875;27,2;24,233333;22,8;91,125;77;7,7;1,7375;
2011-02-21;5,2;1007,883333;22,508333;30,4;26,175;22,7;81,208333;61;8,2;1,8875;
2011-02-22;1,4;1007,2125;23,066667;30,6;27,241667;23,9;78,666667;60;7,6;1,870833;
2011-02-23;1,8;1005,15;22,533333;30,3;27,729167;26;73,583333;61;7,8;2,0125;
2011-02-24;,4;1004,75;22,620833;30,6;27,916667;25,6;73,25;61;6,4;1,720833;
2011-02-25;0;1005,233333;23,208333;31,2;27,870833;24,7;76,208333;62;6,9;1,845833;
2011-02-26;,2;1005,141667;22,845833;30;27,079167;24,1;78,041667;65;7,5;1,658333;
2011-02-27;0;1004,620833;22,1625;30;26,658333;23,1;77,041667;62;8,1;1,683333;
2011-02-28;,2;1004,479167;20,320833;31;27,108333;22,4;67,75;44;7,4;1,7;
2011-03-01;,2;1004,883333;21,7125;30;26,766667;22,7;74,625;57;7,4;1,9125;
2011-03-02;0;1005,4625;21,941667;30,1;27,004167;23,3;74,5;63;7,5;1,579167;
2011-03-03;0;1005,4875;22,0625;30,4;27,225;23,1;74,041667;61;7,6;1,533333;
2011-03-04;0;1005,170833;22,625;30,8;27,6875;24,5;74,541667;54;7,6;1,979167;
2011-03-05;,6;1005,433333;22,4875;30,7;27,35;23,7;75,458333;58;7,1;1,525;
2011-03-06;0;1005,3125;21,920833;30,8;27,0125;22,9;74,583333;48;6,8;1,516667;
2011-03-07;0;1005,358333;22,366667;31,3;28,1;24,9;71,625;53;7,2;1,995833;
2011-03-08;4,8;1005,695833;22,983333;30,7;27,883333;25,2;75,125;63;8,9;2,320833;
2011-03-09;21,2;1005,458333;22,941667;29,2;26,633333;22,3;80,458333;65;10,4;1,920833;
2011-03-10;,2;1004,819048;23,266667;30,8;27,947619;25,5;76,238095;63;8,5;1,785714;
2011-03-11;5;1005,5375;22,675;30,7;27,979167;25,2;73,541667;58;8,6;2,0625;
2011-03-12;0;1005,220833;22,045833;31;28,120833;26,6;69,791667;59;8;2,254167;
2011-03-13;0;1004,783333;21,0375;30,4;27,170833;23;70,041667;52;7,1;1,720833;
2011-03-14;0;1005,808696;21,717391;30,9;27,469565;22,9;71,608696;57;6,7;1,691304;
2011-03-15;22,2;1007,386957;22,713043;30,1;26,656522;23,2;79,521739;64;8,1;1,556522;
2011-03-16;1,2;1007,577273;22,272727;30,8;27,040909;23,5;76,318182;57;6,1;1,509091;
2011-03-17;0;1006,228571;22;30,8;27,3;23,2;74,095238;57;7;1,533333;
2011-03-18;0;1006,205;21,235;30,9;27,47;22,7;69,8;52;7,2;1,71;
2011-03-19;0;1006,054167;21,5625;30,8;26,95;22,7;73,208333;55;7,1;1,525;
2011-03-20;0;1005,152174;21,926087;31,3;27,447826;22,6;72,826087;55;6,7;1,608696;
2011-03-21;,4;1004,218182;22,509091;31,1;27,45;23,7;75,363636;59;8,6;1,922727;
2011-03-22;,2;1005,033333;21,409524;31,6;27,557143;23,2;69,952381;52;6,6;1,571429;
2011-03-23;1,6;1005,788889;22,344444;31,6;27,327778;23,5;75,388889;56;6,5;1,594444;
2011-03-24;0;1006,222222;23,388889;30,6;28,366667;27,1;74,611111;64;8,2;2,194444;
2011-03-25;3;1006,554167;22,591667;30,6;27,379167;24;75,958333;58;5,6;1,370833;
2011-03-26;8,8;1005,547826;22,882609;30,5;27,313043;23,5;77,652174;62;7,5;1,595652;
2011-03-27;1;1006,295652;23,1;30,9;27,247826;24,6;78,565217;60;9,6;1,513043;
2011-03-28;15,2;1007,318182;23,022727;31,4;28,054545;24,1;74,636364;60;8,9;1,940909;
2011-03-29;1,2;1007,594118;22,676471;31,1;27,894118;24,4;73,764706;62;9,5;2,1;
2011-03-30;0;1007,129412;22,605882;30,9;26,829412;23,5;78,176471;63;8;1,535294;
2011-03-31;1,6;1006,75;22,93;30,8;27,09;24,5;78,5;60;8,8;1,365;
2011-04-01;1,2;1006,55;22,722222;31,4;27,161111;23,3;77,5;57;7,2;1,677778;
2011-04-02;3,2;1006,358824;23,329412;31;28,352941;25,1;74,647059;61;8,1;1,870588;
2011-04-03;2,8;1006,205882;23,282353;30,1;27,229412;24,2;79,529412;67;7,6;1,629412;
2011-04-04;9,4;1006,017647;23,270588;30,9;27,770588;23,8;77,058824;63;8;1,7;
2011-04-05;4,6;1006,533333;23,233333;31;28,04;24,5;75,6;63;8,5;1,906667;
2011-04-06;,2;1006,464286;21,907143;31,1;27,407143;23,6;73,071429;50;6,5;1,528571;
2011-04-07;0;1005,826316;22,178947;31;27,289474;23,2;74,315789;58;13,7;2,494737;
2011-04-08;11,2;1006,494118;23,452941;30,5;26,505882;23,8;83,882353;66;6,6;1,511765;
2011-04-09;45,4;1007,60625;23,18125;27,6;25,1875;23,4;88,8125;77;6,7;1,56875;
2011-04-10;3,6;1007,3875;22,975;27,6;25,01875;23,3;88,5;77;8,7;2,1875;
2011-04-11;13,2;1006,430769;23,161538;29,3;25,653846;23;86,615385;68;9,9;2,192308;
2011-04-12;55,4;1005,41875;23,28125;27,7;24,6625;23,6;92,125;82;6,9;1,55625;
2011-04-13;67,6;1005,521429;22,585714;28,6;26,085714;22,6;81,642857;70;8,2;1,907143;
2011-04-14;4,2;1005,23125;22,8375;30,2;26,99375;24;78,625;63;11,5;2,7375;
2011-04-15;4,8;1005,613333;22,593333;30,1;26,326667;23,2;81,133333;58;7;1,92;
2011-04-16;1,4;1005,323529;22,541176;30,4;26,811765;23,5;78,705882;56;7,6;1,705882;
2011-04-17;,2;1005,758824;22,994118;30;25,305882;23,5;87,411765;65;10,9;1,823529;
2011-04-18;25,8;1006,946667;22,913333;28,5;24,653333;22,5;90,133333;71;7,6;1,4;
2011-04-19;21,2;1008,005882;22,194118;25;23,641176;22,7;92;82;8,7;1,711765;
2011-04-20;11,2;1006,347059;22,305882;29,9;25;22,1;85,705882;64;10,2;2,064706;
2011-04-21;18;1006,682353;22,558824;28,3;24,835294;23;87,647059;71;5,8;,970588;
2011-04-22;,4;1005,84;22,26;29,7;25,946667;22,6;80,866667;63;9,8;2,04;
2011-04-23;5,6;1005,628571;22,978571;29;26,264286;23,9;82,5;70;9;1,714286;
2011-04-24;3,2;1005,805882;22,258824;29,3;25,870588;23,4;80,823529;63;9,5;2,141176;
2011-04-25;1;1005,978947;22,268421;30,3;26,252632;22,9;79,263158;61;11,8;2,447368;
2011-04-26;19,2;1006,435714;22,307143;29,9;26,364286;22;79,142857;63;10;2,542857;
2011-04-27;0;1006,394118;21,788235;29,6;26,294118;23,8;76,705882;60;9,7;2,682353;
2011-04-28;0;1005,566667;22,383333;30,8;26,838889;23;76,944444;64;7,3;1,644444;
2011-04-29;5;1006,13125;23,19375;29,7;26,30625;23,2;83,4375;64;6,3;1,4625;
2011-04-30;3,2;1005,752941;23,388235;29,7;26,376471;24,4;84,176471;65;4,9;1,1;
2011-05-01;18,8;1005,873333;23,153333;29,9;25,866667;23,5;85,333333;67;8,8;1,733333;
2011-05-02;9,2;1006,528571;23,764286;28,2;25,4;23,8;90,785714;79;6;1,207143;
2011-05-03;6,8;1006,915385;23,615385;26,3;24,961538;24,6;92,076923;87;9,6;1,115385;
2011-05-04;36,6;1006,907143;23,864286;28,7;25,807143;23,6;89,214286;79;8;1,578571;
2011-05-05;7;1006,673333;23,993333;29,6;26,493333;23,9;86,6;74;10,7;1,853333;
2011-05-06;7;1007,016667;23,227778;29,9;26,716667;24,7;81,722222;62;10;2,583333;
2011-05-07;,2;1007,835294;22,252941;29,1;25,247059;22,9;83,823529;67;8,6;2,276471;
2011-05-08;1,6;1006,841176;21,747059;28,7;25,641176;23,5;79,352941;66;12,6;3,564706;
2011-05-09;5,4;1006,03125;22,85625;27,6;24,70625;23,6;89,5625;70;9,5;1,6125;
2011-05-10;8,2;1005,763158;22,694737;29,5;25,584211;22,9;84,684211;64;10,7;2,673684;
2011-05-11;10;1006,717647;22,070588;29;25,776471;23,2;80,529412;64;11;3,017647;
2011-05-12;0;1005,689474;20,521053;29,3;25,631579;22,9;74,157895;55;11,5;3,084211;
2011-05-13;0;1005;20,717647;30,4;25,635294;21,4;74,882353;57;9,2;2,723529;
2011-05-14;,2;1006,055;22,21;28;24,895;23,1;85,2;70;10,1;2,67;
2011-05-15;7;1006,34;22,153333;26,1;24,02;22,5;89,333333;82;7,3;1,48;
2011-05-16;6,8;1005,694737;22,278947;29,2;24,752632;22,5;86,473684;67;7;1,389474;
2011-05-17;0;1006,6;22,694118;29,4;26,170588;23;81,647059;67;6,5;1,488235;
2011-05-18;2,2;1006,615789;22,821053;30,2;26,394737;23,4;81,526316;62;10,4;2,178947;
2011-05-19;8,6;1007,364706;22,741176;28,6;24,7;23,6;89;70;9,7;2,317647;
2011-05-20;65,4;1008,742857;22,171429;29;25,792857;22,8;81,214286;64;10,6;2,614286;
2011-05-21;,2;1009,425;21,06875;29,4;26,325;23;73,3125;59;12,4;3,3375;
2011-05-22;,2;1008,36875;21,6375;29,6;26,2625;23;76,25;61;9,5;2,8375;
2011-05-23;3,2;1008,25;22,59375;29,1;26,28125;23,7;80,6875;66;9,2;2,1875;
2011-05-24;16,6;1008,43125;22,81875;30;26,25625;23,7;82,125;64;10,1;2,2625;
2011-05-25;4,2;1008,958824;22,764706;29,2;26,647059;23,4;79,647059;69;10,7;3,088235;
2011-05-26;3,4;1009,411765;21,529412;29,6;25,682353;22,8;78,823529;59;11,4;3,341176;
2011-05-27;,4;1008,83125;21,5875;29,7;25,44375;22,2;80,125;61;10,7;2,83125;
2011-05-28;0;1008,064706;22,276471;29,7;26,311765;23,3;79,352941;59;9,8;2,641176;
2011-05-29;4,4;1008,2625;22,58125;29;25,675;23,4;83,625;67;10,3;2,83125;
2011-05-30;10,8;1008,93125;22,7875;29,8;26,25;23,9;81,875;66;9;2,69375;
2011-05-31;0;1008,252941;21,935294;29,2;25,947059;22,6;79,588235;63;11,6;3,305882;
2011-06-01;1,4;1007,2625;21,0625;29,2;26,7375;23,8;71,3125;61;11,4;3,05625;
2011-06-02;0;1007,713333;21,62;29,2;26,8;25,2;73,533333;63;10,6;3,02;
2011-06-03;,4;1007,588235;21,564706;29,6;26,829412;24,2;73,117647;60;10,5;3,294118;
2011-06-04;38,4;1008,982353;21,205882;28,7;24,852941;20,3;80,882353;60;11,2;2,141176;
2011-06-05;0;1008,35625;21,95;28,3;25,1875;22,2;82,625;69;8,5;2,3875;
2011-06-06;5,6;1009,86875;22,31875;28;25,31875;22,9;83,5;69;9,6;2,5875;
2011-06-07;6,4;1010,455556;21,894444;29,1;25;22,5;83,444444;65;12,8;3,038889;
2011-06-08;3;1010,61875;21,0875;28,2;24,43125;22,1;82,125;63;10,5;2,9375;
2011-06-09;0;1010,364706;21,182353;26,2;23,658824;22,4;86,058824;78;11,5;2,364706;
2011-06-10;4;1010,525;21,63125;29,4;25,225;21,7;81,5;59;6,4;1,55625;
2011-06-11;14,6;1010,258824;22,529412;28,9;26,170588;23,2;80,823529;62;7,8;2,252941;
2011-06-12;16,4;1010,078571;21,4;28,3;25,328571;23,1;79,714286;61;11,6;2,928571;
2011-06-13;,2;1010,56875;19,3625;29;24,775;21,2;73,3125;45;9,9;2,74375;
2011-06-14;0;1009,40625;19,8375;29,2;24,175;20;77,875;55;11,9;2,55;
2011-06-15;0;1008,30625;20,34375;29;24,99375;22,5;76,125;57;14,4;3,625;
2011-06-16;6;1008,816667;21,855556;25,5;23,622222;22,8;90;76;8,6;2,377778;
2011-06-17;15,2;1009,2;22,264706;28,7;24,847059;22,5;86,176471;63;7,9;2,235294;
2011-06-18;0;1008,352941;22,652941;29,1;26,217647;24,1;81;67;10,4;2,494118;
2011-06-19;,8;1008,166667;22,106667;28,1;25,073333;22,9;83,933333;67;10,1;2,593333;
2011-06-20;6,6;1008,825;20,63125;28,9;25,75;22,5;74,125;61;10;2,93125;
2011-06-21;16,4;1009,142105;21,857895;28,5;24,236842;22,2;86,894737;69;7;1,936842;
2011-06-22;18,2;1010,1;22;27,8;24,573333;22,3;86,066667;67;6,9;1,8;
2011-06-23;,2;1008,807692;22,715385;29,3;26,346154;23,6;80,846154;66;8,5;2,453846;
2011-06-24;0;1008,621053;20,142105;27,3;24,947368;22,7;75,105263;60;9,1;3,084211;
2011-06-25;0;1008,864706;20,764706;27,7;24,682353;22,4;79,176471;63;10,3;2,723529;
2011-06-26;,4;1009,2125;21,21875;28,5;24,88125;21,6;80,625;66;9,8;3;
2011-06-27;0;1009,2;21,3625;29,1;24,1;21,8;85;63;7,9;1,7375;
2011-06-28;2,8;1009,033333;22,2;28;24,533333;21,7;87,055556;74;8;2,155556;
2011-06-29;27,8;1009,27;21,91;26;23,685;21,6;89,95;80;8,1;1,93;
2011-06-30;4,2;1008,793333;21,346667;28,4;25,126667;22,4;80,666667;62;11,8;2,646667;
2011-07-01;,4;1008,826316;19,710526;28,3;25,552632;21,3;71;52;10,3;3,036842;
2011-07-02;7,4;1008,882353;21,417647;25;22,976471;21,5;91,058824;79;11,6;2,976471;
2011-07-03;15;1008,45625;20,66875;27,9;24,45625;21,7;80,25;62;12,7;3,31875;
2011-07-04;,2;1008,62381;20,452381;28,7;24,204762;21,2;80,047619;64;9,2;2,457143;
2011-07-05;,4;1009,9;21,723529;24,8;23,305882;22,6;91;80;8,4;1,776471;
2011-07-06;20,8;1009,7;22;27,8;24,164706;22,2;88;73;7,6;2,223529;
2011-07-07;7,4;1008,59375;22,575;27,5;24,6875;22,9;88,4375;75;5,7;1,4875;
2011-07-08;15,2;1009,066667;22,183333;28,8;24,994444;22,5;85;68;7,6;1,738889;
2011-07-09;,8;1011,158824;21,123529;28,4;24,864706;21,7;80,294118;63;11,1;2,641176;
2011-07-10;,4;1011,544444;21,094444;28,7;25,344444;23;77,833333;63;13,6;3,061111;
2011-07-11;7,4;1010,28125;21,9125;26,5;23,5125;22,4;90,875;80;11,6;2,16875;
2011-07-12;30;1009,75625;21,3875;24,8;22,58125;21,7;93,125;88;11,6;2,46875;
2011-07-13;38,6;1009,411111;20,838889;27,8;23,888889;21,4;83,833333;65;11,4;2,788889;
2011-07-14;1,2;1008,852941;18,935294;28,5;24,494118;21,1;73;46;12,1;3,076471;
2011-07-15;,2;1008,8375;20,86875;27,1;22,68125;20,2;89,5625;73;10,8;1,83125;
2011-07-16;49,2;1010,305882;21,511765;24,9;22,805882;21,6;92,588235;85;4,5;1,223529;
2011-07-17;59,2;1010,470588;21,205882;23,8;22,323529;20,7;93,470588;87;11,6;2,411765;
2011-07-18;11,2;1010,006667;20,4;27,4;23,466667;21,2;83,533333;65;11,3;2,433333;
2011-07-19;1,2;1010,868421;20,463158;26,6;23,689474;21,4;82,631579;71;9,6;2,647368;
2011-07-20;,8;1011,305556;19,85;27,4;24,227778;21,4;77,166667;60;10,3;2,683333;
2011-07-21;0;1011,231579;19,715789;28,7;24,689474;20,6;74,894737;55;10,5;3,352632;
2011-07-22;0;1011,2;20,366667;28,6;24,413333;21,6;78,866667;60;13,1;3,526667;
2011-07-23;0;1011,523529;19,405882;28,8;24,970588;22,1;72,294118;48;11,6;2,958824;
2011-07-24;,2;1012,257143;20,164286;28,2;24,557143;21,4;77,642857;58;12,7;3,135714;
2011-07-25;0;1010,85;20,29375;28,4;25,14375;21,9;75,0625;60;13,9;3,7375;
2011-07-26;,2;1010;19,215385;28;25,107692;24,2;70,076923;56;12,4;4,2;
2011-07-27;7,4;1009,14375;20,65;26,5;23,76875;21,5;83,125;70;13,1;2,81875;
2011-07-28;5,4;1007,707143;20,671429;28,1;24,2;20,9;81,571429;64;10,3;2,7;
2011-07-29;0;1007,2375;20,75625;28,7;24,95625;21,1;78,25;60;11;2,89375;
2011-07-30;,6;1007,51875;21,625;28,5;24,81875;22,2;82,9375;65;7,3;1,6;
2011-07-31;8,2;1008,311765;22,411765;27,9;24,505882;22,6;88,294118;73;8,4;1,811765;
2011-08-01;19,2;1008,192857;20,842857;28,4;24,828571;22,3;79,571429;56;9;2,357143;
2011-08-02;0;1008,98125;20,375;28,4;24,075;20,7;80,5625;59;8;1,975;
2011-08-03;,2;1010,407692;20,630769;28,8;24,630769;20,1;79,230769;58;6,1;1,430769;
2011-08-04;0;1011,44;21,353333;28,9;25,06;21,4;80,666667;64;6,7;1,48;
2011-08-05;0;1012,246154;20,961538;29,1;26,184615;23;73,461538;56;9,4;2,407692;
2011-08-06;,4;1012,691667;20,525;28,4;25,808333;23,7;72,916667;63;13;3,433333;
2011-08-07;0;1011,738462;20,076923;28,8;24,723077;21,1;76,230769;60;12,5;3,007692;
2011-08-08;,8;1011,173333;20,773333;26,8;22,78;21,5;88,533333;73;11,8;2,886667;
2011-08-09;15,8;1010,508333;20,391667;27,2;23,466667;21;83,416667;63;11,3;2,458333;
2011-08-10;,4;1009,68;19,593333;28,3;24,533333;21,6;74,733333;56;11,6;2,966667;
2011-08-11;0;1009,435294;20,788235;28,9;24,688235;20,8;79,588235;60;8,2;2,329412;
2011-08-12;,2;1010,582353;20,494118;28,2;23,741176;21,7;83,058824;55;11,9;2,647059;
2011-08-13;1,6;1009,853333;21,066667;26,8;23,413333;21,5;86,866667;73;10,6;3,113333;
2011-08-14;14,8;1009,647059;21,011765;25,4;22,452941;21,3;91,705882;75;10,7;3,147059;
2011-08-15;8,8;1009,573684;20,036842;27,8;23,836842;20,9;80,421053;60;12,5;2,884211;
2011-08-16;7,2;1010,378571;19,314286;27,9;23,328571;19,8;79,214286;57;12,6;2,707143;
2011-08-17;12;1009,813333;19,973333;28,4;23,906667;21,8;79,8;58;9,9;2,8;
2011-08-18;5,8;1009,246667;20,633333;27,7;23,52;20,7;84,6;64;9,9;2,746667;
2011-08-19;9;1008,7;19,95625;27,9;24,09375;20,5;78,5625;56;10,2;2,51875;
2011-08-20;,2;1009,170588;19,229412;28,5;25,105882;20;70,764706;55;10;2,717647;
2011-08-21;1;1009,95;20,9625;29;24,38125;21,5;81,875;61;7,6;2,18125;
2011-08-22;0;1010,506667;21,44;27,5;23,546667;22,1;88,4;68;7,1;1,646667;
2011-08-23;4;1011,292857;20,871429;28,4;25,135714;21,8;77,857143;62;8,7;2,064286;
2011-08-24;0;1011,985714;20,335714;28,4;25,75;24,4;72,285714;61;10,5;3,264286;
2011-08-25;1,2;1011,742857;21,078571;27,2;23,914286;21,4;84,357143;74;8,1;2,285714;
2011-08-26;15,2;1012,54;20,753333;28,2;24,7;21,8;79,266667;64;9,3;2,406667;
2011-08-27;0;1012,24375;20,425;28,3;24,1625;21,1;80,5625;60;10,3;2,45;
2011-08-28;,2;1012,026667;19,98;29;25,006667;20,8;74,6;52;12,3;2,986667;
2011-08-29;4,4;1011,6375;20,41875;28,6;25,23125;21,4;75,5;60;10,6;3,20625;
2011-08-30;0;1011,441667;19,204167;28,6;26,079167;24;66,125;49;10,1;3,466667;
2011-08-31;0;1012,220833;19,7375;28,3;25,133333;21,6;72,875;58;12,4;2,8125;
2011-09-01;0;1012,133333;19,766667;28,5;25,1875;20,9;72,625;56;10,7;2,795833;
2011-09-02;,4;1011,595833;20,391667;28,8;25,1625;21,9;75,625;57;11,2;2,979167;
2011-09-03;0;1011,4375;19,783333;29,1;25,883333;24,7;69,708333;50;14;4,020833;
2011-09-04;1,4;1011,704167;19,9625;28,1;25,683333;23,1;70,875;59;14,1;4,254167;
2011-09-05;1,4;1011,233333;19,741667;28,4;25,033333;21,8;73,25;56;14,8;3,8375;
2011-09-06;,2;1011,5;18,329167;28,3;24,854167;20,4;68,041667;49;13;3,425;
2011-09-07;0;1011,583333;19,158333;28,1;25,429167;22,1;68,458333;59;11;3,220833;
2011-09-08;0;1010,841667;19,133333;28,3;25,6375;23,9;67,458333;55;11,3;3,55;
2011-09-09;,4;1009,966667;18,745833;28,6;25,3625;21,7;67,666667;51;10,4;2,975;
2011-09-10;,6;1010,3625;20,558333;28,7;25,808333;23,5;73,083333;63;10,3;2,983333;
2011-09-11;3,4;1012,141667;20,258333;29,3;25,8625;23,3;71,958333;50;11,3;3,158333;
2011-09-12;,4;1011,8;19,525;28,6;25,2;21,3;71,541667;53;12,9;3,370833;
2011-09-13;0;1011,383333;19,579167;28,3;24,904167;21,1;72,958333;58;12,3;2,908333;
2011-09-14;,2;1010,929167;20,391667;29;25,079167;21,8;76,083333;51;11,1;3,004167;
2011-09-15;7,8;1011,2375;21,379167;28,3;25,4625;22,7;78,416667;64;13,8;4;
2011-09-16;,6;1011,304167;19,941667;28,2;26,079167;24,6;69,083333;61;12,3;4,333333;
2011-09-17;2,2;1010,870833;19,208333;28,5;25,566667;22,4;68,416667;54;14;4,258333;
2011-09-18;0;1010,891667;19,120833;28,1;24,741667;21,9;71,5;54;15,6;3,825;
2011-09-19;7;1010,8;18,595833;27,9;23,841667;20,4;73,833333;51;13,4;3,775;
2011-09-20;0;1010,766667;18,520833;27,7;24,033333;20,7;71,916667;55;15;3,891667;
2011-09-21;0;1010,925;18,770833;28,2;24,691667;21,3;70,125;53;11,4;3,558333;
2011-09-22;0;1010,729167;20,125;28,4;24,720833;21,2;76,125;60;12,3;3,345833;
2011-09-23;,4;1010,241667;20,8375;29,2;25,6125;23,4;75,125;59;12,2;3,3875;
2011-09-24;,2;1009,725;20,395833;29,6;25,904167;23,6;72,5;52;10;2,716667;
2011-09-25;0;1010,2;20,825;29,7;25,7;22;75,291667;52;11,6;2,916667;
2011-09-26;,4;1011,429167;20,9;28,9;25,5875;23;75,833333;60;12,8;3,504167;
2011-09-27;0;1011,2;20,945833;29,3;26,070833;24;73,958333;55;10,3;3,025;
2011-09-28;0;1010,7125;20,85;29,1;25,954167;22,9;74,083333;57;10,6;3,229167;
2011-09-29;0;1010,591667;19,816667;29,2;25,991667;23,5;69,125;52;12;3,579167;
2011-09-30;0;1010,020833;20,425;28,7;25,1;21,9;76,041667;62;11,6;3,0625;
2011-10-01;,2;1009,370833;19,629167;28,8;25,95;24,1;68,5;53;10,6;3,029167;
2011-10-02;2,4;1008,695833;20,175;28,8;25,854167;22,9;71,291667;59;11,7;3,066667;
2011-10-03;0;1008,891667;20,520833;29,8;26,008333;22;72,208333;53;8,6;2,041667;
2011-10-04;0;1009,541667;21,279167;28,9;25,995833;23,4;75,541667;61;9,9;2,65;
2011-10-05;1,4;1010,108333;21,054167;29,7;26,4375;24,8;72,541667;58;12;3,6875;
2011-10-06;,6;1009,6875;20,0625;29,6;26,325;24,1;68,833333;48;11,4;3,566667;
2011-10-07;,8;1009,525;18,958333;29,9;26,116667;22,9;65,75;40;11,5;3,608333;
